name,description,salary
Big Data Engineer (Data Engineering Team)," Job Description. Peraton Overview Peraton drives missions of consequence spanning the globe and extending to the farthest reaches of the galaxy. As the worlds leading mission capability integrator and transformative enterprise IT provider, we deliver trusted and highly differentiated national security solutions and technologies that keep people safe and secure. Peraton serves as a valued partner to essential government agencies across the intelligence, space, cyber, defense, civilian, health, and state and local markets. Every day, our employees do the cant be done, solving the most daunting challenges facing our customers. Responsibilities Every day, our,000 employees do the cant be done, solving the most daunting challenges facing our customers. Peraton is looking for a Big Data Engineer to work in the Chantilly, Virginia area. This Engineer will work closely with our Data Engineering / Data Science team and will have an opportunity to learn from seasoned Data Scientists. Area of responsibility will include: Big data engineering and management Data analytics, data modeling and data wrangling Cloud automation engineering using AWS environment The Big Data Engineer will engineer, analyze, integrate, test, debug, and monitor data processing workflows to ensure accurate and efficient Extract, Transform, Load (ETL) of data. T his may require: Writing /editing and testing scripts, parsers, and small programs to process, load or analyze data. Perform the analysis of databases and datasets to ensure proper handling of the data Perform end-to-end data quality assessments focused on analytical accuracy and data integrity Coordinate and resolve data quality issues Help gather metrics and contribute status as required by the customer and management. Interface with customers electronically, on the phone and in person to ensure data requirements are met. Perform data flow implementation using approved SOPs and patterns to ensure consistency and maintainability Identify areas of improvement and present innovative solutions to increase efficiency and quality of data flows. Qualifications Basic Qualifications: Bachelors degree (or higher) in an IT-related field and minimumyears of experience in Systems Engineering. (a Bachelors degree in a non-technical field and a minimum ofyears of experience performing data engineering functions or a minimum of years of experience performing data engineering functions will be considered in lieu of a technical degree.) Understanding of at least one programming language Familiarity with AWS cloud environments Proficiency with Linux (e.g. file/permission manipulation, directory navigation, executing scripts, etc.)  Ag le Development experience Ability to work with data modelers, data architects, software developers, DBAs to achieve project objectives Active TS/SCI with polygraph clearance. Preferred Qualifications: Familiarity with open source software packages used to perform data engineering in both Python and Java Familiarity with open source ETL frameworks such as NiFi Familiarity with unstructured and structured data analysis techniques Familiarity with streaming and batch layer open techniques to perform big data processing Scripting Experience (e.g. bash, Perl, Python, etc.) Implementing Linux security best practices (e.g. STIGS, CIS Benchmar ks  etc.) Experience in the Intelligence Community Experience working in a Cu stomer Facility We are an Equal Opportunity/Affirmative Action Employer. We consider applicants without regard to race, color, religion, age, national origin, ancestry, ethnicity, gender, gender identity, gender expression, sexual orientation, marital status, veteran status, disability, genetic information, citizenship status, or membership in any other group protected by federal, state, or local law.",No Salary Listed
Big Data Engineer (Data Engineering Team)," Job Description. Peraton Overview Peraton drives missions of consequence spanning the globe and extending to the farthest reaches of the galaxy. As the worlds leading mission capability integrator and transformative enterprise IT provider, we deliver trusted and highly differentiated national security solutions and technologies that keep people safe and secure. Peraton serves as a valued partner to essential government agencies across the intelligence, space, cyber, defense, civilian, health, and state and local markets. Every day, our employees do the cant be done, solving the most daunting challenges facing our customers. Responsibilities Peraton is looking for a Big Data Engineer to work in the Chantilly, Virginia area. This Engineer will work closely with our Data Engineering / Data Science team and will have an opportunity to learn from seasoned Data Scientists. Area of responsibility will include: Big data engineering and management Data analytics, data modeling and data wrangling Cloud automation engineering using AWS environment The Big Data Engineer will engineer, analyze, integrate, test, debug, and monitor data processing workflows to ensure accurate and efficient Extract, Transform, Load (ETL) of data. This may require: Writing /editing and testing scripts, parsers, and small programs to process, load or analyze data. Perform the analysis of databases and datasets to ensure proper handling of the data Perform end-to-end data quality assessments focused on analytical accuracy and data integrity Coordinate and resolve data quality issues Help gather metrics and contribute status as required by the customer and management. Interface with customers electronically, on the phone and in person to ensure data requirements are met. Perform data flow implementation using approved SOPs and patterns to ensure consistency and maintainability Identify areas of improvement and present innovative solutions to increase efficiency and quality of data flows. Qualifications Basic Qualifications: Bachelors degree (or higher) in an IT-related field and minimumyears of experience in Systems Engineering. (a Bachelors degree in a non-technical field and a minimum ofyears of experience performing data engineering functions or a minimum of years of experience performing data engineering functions will be considered in lieu of a technical degree.) Understanding of at least one programming language Familiarity with AWS cloud environments Proficiency with Linux (e.g. file/permission manipulation, directory navigation, executing scripts, et c.  Agile Development experience Ability to work with data modelers, data architects, software developers, DBAs to achieve project objectives Active TS/SCI with polygraph clearance. Preferred Qualifications: Familiarity with open source software packages used to perform data engineering in both Python and Java Familiarity with open source ETL frameworks such as NiFi Familiarity with unstructured and structured data analysis techniques Familiarity with streaming and batch layer open techniques to perform big data processing Scripting Experience (e.g. bash, Perl, Python, etc.) Implementing Linux security best practices (e.g. STIGS, CIS Benc hm rks, etc.) Experience in the Intelligence Community Experience working in  a Customer Facility We are an Equal Opportunity/Affirmative Action Employer. We consider applicants without regard to race, color, religion, age, national origin, ancestry, ethnicity, gender, gender identity, gender expression, sexual orientation, marital status, veteran status, disability, genetic information, citizenship status, or membership in any other group protected by federal, state, or local law.",No Salary Listed
BIG DATA DEVELOPER," Job Description. Location: Tampa, FL Description: We are looking for Big Data Developer-II / Sr. ETL Data Enginee. r for our client a Telecom Giant. Location: Tampa, FL /Remote at start/LOCAL Candidates will be preferred Title: Big Data Developer-II / Sr. ETL Data Engineer / positions JOB Details: Description: Looking for a Senior Teradata ETL Data Engineer to work with a small team responsible for building a Teradata solution that will enable operations for a large enterprise environment. Must be able to design, build and maintain Enterprise Level Data Pipe-Lines/Curation utilizing the tools available within Big Data Eco-System. As a Senior Big Data Engineer You will work on Advanced Analytics using Big Data technologies such as Hadoop and Data Warehousing. Build analytical solutions to enable Data Scientist by manipulating large data sets and integrating diverse data sources. Perform ad-hoc analysis and develop reproducible analytical approaches to meet business requirements. Perform exploratory and targeted data analyses using descriptive statistics and other methods. Use complex algorithms to develop systems and applications that deliver business functions or architectural components. Typical duties will include the following: Work closely with the data scientists, and database and systems administrators to create data solutions. Follow best practices on design and implementation to aid in company-wide data governance. Improve existing data pipelines by simplifying and increasing performance. Design, build, and deploy new data pipelines within Tearadata Eco-Systems. Documents new/existing pipelines, Data Sets and Data Sets. Abides by department development standards and SOP's. Contact: This job and many more are available through The Judge Group. Find us on the web at www.judge.com.  ",No Salary Listed
BIG DATA DEVELOPER," Job Description. Location: Grand Prairie, TX Description: Our client is currently seeking a BIG DATA DEVELOPER II Data Solutions Engineer Responsibilities: As a part of our Big Data Product team, the Data Solutions Engineer will be responsible for developing and validating Big data products and applications which runs on the large Hadoop cluster. The qualified engineer will be developing and testing ETL process, Migrating different applications to cloud , developing Data validation tools used for performing quality assessments and measurements on different data sets that feed BDAI products. Required Skills: Bachelor's degree in Computer Science or equivalent education/training5 years of Software development and testing experience. years of Working experience on tools like Spark, HBase, Sqoop, Impala, Kafka, Flume, Oozie, MapReduce, etc. years of programming experience in Scala, Java or Python Experience with some cloud environment AWS or Google Cloud Platform is must Experience with development and automated testing in a CI/CD environment. Knowledge of GIT/Jenkins and pipeline automation is a must. Experience with developing and testing real-time data-processing and Analytics Application Systems. Strong knowledge in SQL development on Database and/or BI/DW Strong knowledge in shell scripting Experience in Web Services API development and testing. A solid understanding of common software development practices and tools. Strong analytical skills with a methodical approach to problem solving applied to the Big Data domain Good organizational skills and strong written and verbal communication skills. Desired Skills: Working experience on large migration Projects is a big plus. Working experience on Google Cloud platform is a big plus Development expereicne for tools and utilities for monitoring and alert set etc. Experience in load and performance testing, familiarity with testing tools such as JMeter. Familiarity with project Management and bug tracking tools, i.e., JIRA or a similar tool. Contact: This job and  many more are available through The Judge Group. Find us on the web at www.judge.com.  ",No Salary Listed
Big Data Engineer (PySpark)," Job Description. Title: Big Data Engineer (PySpark). Description: STG is a fast growing $160m Digital Transformation services company providing Fortune0 companies with Digital Transformation, Mobility, Analytics and Cloud Integration services in both information technology and engineering product lines. STG has a% repeat business rate from existing clients and have achieved industry awards and recognition for our services. Crain’s Detroit Business. named STG to Michigan’s Fastest Growing Companies list in both20 and19, Top IT Services Company’s List in20,19,18, and Top Minority Business Enterprise List in20,19, and19. STG puts company CULTURE at the forefront of every business decision and employees are EMPOWERED and MEASURED for RESULTS. Both TEAMWORK and INDIVIDUAL Performance is recognized and rewarded. These positions are based in Dearborn, MI for a large Fortune0 Automotive firm. STG will provide immigration and permanent residency sponsorship assistance to those candidates who need it. Experience Required: Good experience in Hadoop/Big Data technologies. (Hadoop, Spark, Sqoop, Hive, Impala, HDFS, MapReduce, Hbase, Oozie). Experience in Shell scripting and Python will be big advantage. Expected to be well versed with different scheduling tools in the Big Data /Hadoop eco system. Experience in working with very large data sets and complex data algorithms in batch mode and live streaming data. Experience in architecting complex data models in Hadoop ecosystem for optimal batch processing, adhoc querying and visualizations. Good experience in Data migration, RDBMS to Hadoop Migration projects. Strong communication and Analytical skills. Experience preferred: Experience working with Semi-structured and unstructured data. Experience working with visualization tools in Hadoop ecosystem. Cloud Development experience using Google Cloud Platform. Experience in Automotive domain will be an added advantage. Experience in data warehouse concepts. NO THIRD PARTY CANDIDATES. Resume Submittal Instructions: Interested/qualified candidates should email their word formatted resumes to Ms. Sharmli Somaskandan at sharmli.somaskandan(@)stgit.com. and /or contact at8.712.6709. In the subject line of t he email please incl ude: First and Last Name Big Data Engineer – (MI). Corporate Overview of STG: Established in85, Systems Technology Group (STG) is a fast growing IT consulting and systems integration services firm. STG is a SEI CMMi Levelcompany with expertise in Application Development, Application Management, Web Services (SOA), Data Warehouse, Business Intelligence / Analytics, Wireless Solutions, Legacy migrations and Project Management. STG is proud that clients like Ford Motor Company, Sears Corporation, Chrysler, LLC, Mercedes Benz, United Health, General Motors, State of Texas, State of Michigan, State of Minnesota, State of Georgia, and others trust their IT services needs to STG. STG has offices in North America, Europe and India to service our clients global IT needs.",Depends on Experience
BIG DATA DEVELOPER," Job Description. Location: Grand Prairie, TX Description: Our client is currently seeking a BIG DATA DEVELOPER II JOB TITLE: Description BigData Architect with a minimum of years of experience to join our Datalake team. They will support our software developers, database architects, data analysts and data scientists on data initiatives and will ensure Data Platform runs/7.. Possess extensive analysis, design and development experience in Hadoop and AWS Big Data platforms. Able to critically inspect and analyze large, complex, multi-dimensional data sets in Big Data platforms. Experience with Big Data technologies, distributed file systems, Hadoop, HDFS, Hive, and Hbase. Define and execute appropriate steps to validate various data feeds to and from the organization. Collaborate with business partners to gain in-depth understanding of data requirements and desired business outcomes. Create scripts to extract, transfer, transform, load, and analyze data residing in Hadoop and RDBMS including Oracle and Teradata. Design, implement, and load table structures in Hadoop and RDBMS including Oracle and Teradata to facilitate detailed data analysis. Participate in user acceptance testing in a fast-paced Agile development environment. Troubleshoot data issues and work creatively and analytically to solve problems and design solutions. Create documentation to clearly articulate designs, use cases, test results, and deliverables to varied audiences. Create executive-level presentations and status reports. Under general supervision, manage priorities for multiple projects simultaneously while meeting published deadlines. Bachelor's degree or Master's degree in Computer Science or equivalent work experience. Highly proficient and extensive experience working with relational databases, particularly Oracle and Teradata. Excellent working knowledge of UNIX-based systems. Excellent Interpersonal, written, and verbal communication skills. Very proficient in the use of Microsoft Office or G Suite productivity tools. Experience with designing solutions and implementing IT projects. Exposure to DevOps, Agile Methodology, CI/CD methods and tools, e.g. JIRA, Jenkins, is a huge plus. Prior work experience in a tele communications environment is a huge plus. Experience with Spark, Scala, R, and Python is a huge plus. Experience with BI visualization tools such as Tableau and Qlik is a plus. Background in financial reporting, financial planning, budgeting, ERP (Enterprise Resource Planning) is a plus. Exposure to advanced analytics tools and techniques e.g. machine learning, predictive modeling is a plus. MUST HAVE SKILLS (Most  Im ortant):. Experience with Hadoop Data Platforms Experience with Relational databases like Oracle. SQL/PLSQL. Unix Shell Script. CRONJOB. HIVE DESIRED SKILLS:. Python. Java. Hive and Spark cluster environments. Qlik Sense JOB DUTIES: Install and configure Hadoop clusters, Sqoop,Python and Spark packages Expertise in administration of Hive, Kafka, Python, Hbase, Spark, Sqoop Manage Hadoop,Kafka,hbase, Sqoop,Hive and Spark cluster environments Apply proper architecture guidelines to ensure highly available services Plan and execute major platform software and operating system upgrades and maintenance across physical environments Develop and automate processes for maintenance of the environment Implement security measures for all aspects of the cluster (SSL, disk encryption, role-based access) Ensure proper resource utilization between the different development teams and processes Design and implement a toolset that simplifies provisioning and support of a large cluster environment Review performance stats and query execution/explain plans; recommend changes for tuning Create and maintain detailed, up-to-date technical documentation Ability to shell script with Linux Integration to other Hadoop platforms EDUCATION/CERTIFICATIONS: Bachelors or Masters degree in Computer Science, Information Systems, Engineering, or Mathematics preferred. Contact: This job and many more are available through The Judge Group. Find us on the web at www.judge.com.  ",No Salary Listed
Principal Big Data Engineer (Feeds Team)," Job Description. Peraton Overview Peraton drives missions of consequence spanning the globe and extending to the farthest reaches of the galaxy. As the worlds leading mission capability integrator and transformative enterprise IT provider, we deliver trusted and highly differentiated national security solutions and technologies that keep people safe and secure. Peraton serves as a valued partner to essential government agencies across the intelligence, space, cyber, defense, civilian, health, and state and local markets. Every day, our employees do the cant be done, solving the most daunting challenges facing our customers. Responsibilities Are you interested in expanding your career through experience and exposure, all while supporting a mission that seeks to ensure the security of our nation and its allies? If so, then Peraton is the place for you. Peraton is looking for a Principal Big Data Engineer to work in the Chantilly, Virginia area. Area of responsibility will include: Big data engineering and management Management of Big Data through various feeds Data workflow automation engineering The Big Data Engineer will engineer, implement, test, debug, and monitor data flows to ensure the continuous distribution of data from sources to destinations in an efficient and timely manner. This may require: Writing /editing and testing scripts, parsers, and small programs to process, load or analyze data. Help gather metrics and contribute status as required by the customer and management. Interface with customers electronically, on the phone and in person to ensure data flows meet their needs. Perform data flow implementation using approved SOPs and patterns to ensure consistency and maintainability Identify areas of improvement and present innovative solutions to increase efficiency and quality of data flows. As part of the team it is expected that the candidate participate in the On Call rotation with other team members to support any technical or mission need. This includes abiding to any travel or behavior restrictions required during their rotation. Qualifications Basic Qualifications: Bachelors degree in an IT-related field and years of experience. (An additionalyears of related experience may be substituted in lieu of degree) Understanding of Apache NiFi or similar data flow tool experience Basic proficiency with Linux (e.g. file/permission manipulation, directory navigation, executing s cr pts, etc.) Ability to be On Call one weekend a month to support technical and mission needs Active TS/SCI with polygraph clearance. B Preferred Qualifications: Bachelors Degree in Computer Science, Information Technology, Electrical Engineering, Math Strong Apache NiFi experience implementing complex data flows (e.g. multiple sources and destinations, dynamically responding to errors, aut om tic data replay, throttling, etc.) Scripting Experience (e.g. bash, Perl, Python, etc.) DevOps practices and tools (e.g. Ansible, Chef,  Pu pet, Jenkins, etc.) Implementing Linux security best pract ices (e.g. STIGS, CIS Benchmarks, etc.) Experience with metrics collection and monitoring  using tools (e.g. Splunk, Nagios, AppDynamic, etc.) Experience in the Intelligence Community Exper ience working in a Customer Facility We are an Equal Opportunity/Affirmative Action Employer. We consider applicants without regard to race, color, religion, age, national origin, ancestry, ethnicity, gender, gender identity, gender expression, sexual orientation, marital status, veteran status, disability, genetic information, citizenship status, or membership in any other group protected by federal, state, or local law.",No Salary Listed
Big Data Engineer (Feeds Team)," Job Description. Peraton Overview Peraton drives missions of consequence spanning the globe and extending to the farthest reaches of the galaxy. As the worlds leading mission capability integrator and transformative enterprise IT provider, we deliver trusted and highly differentiated national security solutions and technologies that keep people safe and secure. Peraton serves as a valued partner to essential government agencies across the intelligence, space, cyber, defense, civilian, health, and state and local markets. Every day, our employees do the cant be done, solving the most daunting challenges facing our customers. Responsibilities Are you interested in expanding your career through experience and exposure, all while supporting a mission that seeks to ensure the security of our nation and its allies? If so, then Peraton is the place for you. Peraton is looking for a Big Data Engineer to work in the Chantilly, Virginia area. Area of responsibility will include: Big data engineering and management Management of Big Data through various feeds Data workflow automation engineering The Big Data Engineer will engineer, implement, test, debug, and monitor data flows to ensure the continuous distribution of data from sources to destinations in an efficient and timely manner. This may require: Writing /editing and testing scripts, parsers, and small programs to process, load or analyze data. Help gather metrics and contribute status as required by the customer and management. Interface with customers electronically, on the phone and in person to ensure data flows meet their needs. Perform data flow implementation using approved SOPs and patterns to ensure consistency and maintainability Identify areas of improvement and present innovative solutions to increase efficiency and quality of data flows. As part of the team it is expected that the candidate participate in the On Call rotation with other team members to support any technical or mission need. This includes abiding to any travel or behavior restrictions required during their rotation. Qualifications Basic Qualifications: Bachelors degree in an IT-related field and years of experience. (Note: In lieu of a technical degree, a non-technical degree and an additionalyears of related experience may be substituted; or a minimum of years of related experience and no degree can be substituted.) Understanding of Apache NiFi or similar data flow tool experience Basic proficiency with Linux (e.g. file/permission manipulation, directory navigation, executing script s, etc.) Ability to be On Call one weekend a month to support technical and mission needs Active TS/SCI with polygraph clearance. Preferred Qualifications: Bachelors Degree in Computer Science, Information Technology, Electrical Engineering, Math Strong Apache NiFi experience implementing complex data flows (e.g. multiple sources and destinations, dynamically responding to errors, automati c  ata replay, throttling, etc.) Scripting Experience (e.g. bash, Perl, Python, etc.) DevOps practices and tools (e.g. Ansible, Chef, Puppe t, Jenkins, etc.) Implementing Linux security best practices  (e.g. STIGS, CIS Benchmarks, etc.) Experience with metrics collection and monitoring usi ng tools (e.g. Splunk, Nagios, AppDynamic, etc.) Experience in the Intelligence Community Experienc e working in a Customer Facility We are an Equal Opportunity/Affirmative Action Employer. We consider applicants without regard to race, color, religion, age, national origin, ancestry, ethnicity, gender, gender identity, gender expression, sexual orientation, marital status, veteran status, disability, genetic information, citizenship status, or membership in any other group protected by federal, state, or local law.",No Salary Listed
Big Data Development Manager," Job Description. Big Data Development Manager. STSI is seeking a highly motivated and result-oriented Big Data Development manager to join. our team. Qualifications.. Bachelors or Graduate Degree in related field highly desired..+ years’ experience building/leading successful production software system.. Excellent written and verbal communication, analytical and collaborative problem-solving. skills.. Experienced in Software Services, Data Analysis, Data Science/ML, and data engineering to. solve internal and external client needs.. Strong sense of ownership and to drive product design to delivery.. Ability to build systems from scratch.. Solid experience in:. Large-System Architecture design.. Distributed computing.. Enterprise-Wide Systems/Big Data.. Successful history of project delivery of complex, distributed systems.. Comfortable working across different architectural areas building:. Scalable services.. Big data pipelines.. Build and integrate ML models.. Experience in a combination of the following Data Warehouses: AWS, Azure, BigQuery. Snowflake.. Experienced in: Hadoop, Scala, Spark, Map Reduce, Big Data Analytics.. Knowledge of professional software engineering practices: best practices in full life cycle S/W. Development.. Coding standards.. Code reviews.. Source control management.. Build processes.. Testing.. Operations.. Understanding of CI/CD and Agile software engineering practices.. Background in support for large scale application implementations.. Coaching and mentoring high performing engineers.","$140,000 - $160,000"
Big Data Analyst," Job Description. Job Description. Big Data Analyst Anyone of our client's Nationwide locations Contract, Contract to Hire Pay Rate: DOE Job Description: Our client, a prominent regulatory body in the U.S. Stock and Bond markets, is currently looking for a strong Big Data Analyst to work in their Market Regulation space. The group they will be working for is responsible for anomaly detection in a big data environment that processes north of0 Billion market events per day. They achieve this goal by having built over machine learning and rule based ""patterns that scan the incoming market data looking for instances of manipulation. Required Skills: Must be very strong with SQL and have had extensive experience structuring complex SQL queries. Must be strong with Python scripting. Must have data analysis experience. Ideally will have data modeling experience. Ideally will have experience in a big data environment. Bachelor's degree in a technical field such as computer science, computer engineering or related field required. BonSoft Skills: MUST have excellent written and verbal communication skills this is arguably one, if not the most important skills that our client is looking for folks to possess. High level of intellectual curiosity. Someone who really takes ownership of their work and knows that space like the back of their hand! Experience with data visualization tools. Data science experience. Financial Industry experience. Master's Degree in Technical area. Masters of Business Administration (MBA).",No Salary Listed
Big Data Analyst," Job Description. Job Description. Big Data Analyst Anyone of our client's Nationwide locations Contract, Contract to Hire Pay Rate: DOE Job Description: Our client, a prominent regulatory body in the U.S. Stock and Bond markets, is currently looking for a strong Big Data Analyst to work in their Market Regulation space. The group they will be working for is responsible for anomaly detection in a big data environment that processes north of0 Billion market events per day. They achieve this goal by having built over machine learning and rule based ""patterns that scan the incoming market data looking for instances of manipulation. Required Skills: Must be very strong with SQL and have had extensive experience structuring complex SQL queries. Must be strong with Python scripting. Must have data analysis experience. Ideally will have data modeling experience. Ideally will have experience in a big data environment. Bachelor's degree in a technical field such as computer science, computer engineering or related field required. BonSoft Skills: MUST have excellent written and verbal communication skills this is arguably one, if not the most important skills that our client is looking for folks to possess. High level of intellectual curiosity. Someone who really takes ownership of their work and knows that space like the back of their hand! Experience with data visualization tools. Data science experience. Financial Industry experience. Master's Degree in Technical area. Masters of Business Administration (MBA).",No Salary Listed
Big Data Operations Engineer," Job Description. At DISH, we're redefining consumer expectations through new tools, new business models and new ways of thinking to meet the convergence of value, innovation and customer experience. Our teams draw on years of disruption to continually transform the way our society communicates, collaborates and connects. Equipped with a first-of-its-kind network, a passion for change and the power to drive it, we'll emerge as the nation's fourth facilities-based wireless carrier and a disruptive force in the market at-large. Together, we'll change the way the world communicates. In this role, you will: Assist in setting up cloud services, infrastructure, and frameworks to deploy Data Engineering and Analytics pipelines. Create and Manage user permissions for IT and Business users (IAM Roles/Policies, Create/Update capability). Work with the Network and Security teams to set up network connections. Solve Development, Testing, and Production Data Engineering and Analytics pipeline and infrastructure issues and monitor. Drive automation of Hadoop deployments, cluster expansion and maintenance operations. Manage Hadoop cluster, monitoring alerts and notifications. Perform job scheduling, monitoring, debugging and troubleshooting. Monitor and manage Hadoop cluster in all respects, notably availability, performance and security. Perform data transfer between Hadoop and other data stores (including relational database). Set up a High Availability Disaster Recovery environment. Debug/Troubleshoot environment failures and downtime. Conduct performance tuning of Hadoop clusters and Hadoop Map Reduce routines. Manage Big Data Operations Rally User Stories and Tasks. A successful Big Data Operations Engineer will have: Minimum of years of experience working with distributed data technologies (e.g. Hadoop, MapReduce, Spark, Ka fka, Flink etc) for building efficient, large-scale 'big data' pipelines. Experience in setting up production Hadoop/Spark clusters with optimum configurations. Experience with Kafka, Spark, or related technologies. Experience working with AWS big data technologies (EMR, Redshift, S3, Glue, Kinesis, Dynamodb, and Lambda). Good knowledge on creation of volumes, security group rules, key pairs, floating IPs, images/snapshots and deployment of instances on AWS. Experience configuring and/or integrating with monitoring and logging solutions such as Syslog, ELK Stack (ElasticSearch, LogStash, and Kibana). Strong UNIX/Linux systems administration skills including configuration, troubleshooting and automation. Knowledge of Airflow, NiFi, Streamsets, or related technologies. Knowledge of container virtualization. #LI-AG2 #dice Compensation: $99,360.00/Year $157,665.00/Year From versatile health perks to new career opportunities, check out our benefits on our careers website. Candidates need to successfully complete a pre-employment screen, which may include a drug test.",No Salary Listed
Senior Java Software Engineer working with Big Data Tools / Hadoop / Spark / Kafka," Job Description. One of the most well-known advertising technology companies in Downtown Los Angeles is hiring for a Senior Software Engineer with big data platform experience. Voted one of the top places to work in Southern California, this company is urgently seeking the addition of an engineer with strong Java or Scala fundamentals and experience working with big data tools like Spark, Kafka, Hadoop, or Hive. As a member of their dedicated data services team, you'll be involved in all things big data, and this company has a lot of it (they serve over billion ads per day)! You should be definitely passionate about big data and interested in solving large scale challenges surrounding data transport, data processing, and data warehousing. This is a full time position that offers a competitive base salary and incredible benefits. Please check out the benefits section below for more details. Required Skills and Experience Java or Scala. Strong SQL. Hadoop, Spark, Kafka. RabbitMQ, ActiveMQ. AWS EMR, Kinsesis. What You Will Be Doing Tech Breakdown0% hands on Java/Scala. The Offer Competitive Salary: Up to $170k/year, DOE. You will receive the following benefits: Unlimited PTO.weeks paid holidays. Incredible health insurance coverage. Daily lunch catered. Snacks full stocked. Applicants must be currently authorized to work in the United States on a full-time basis now and in the future.",No Salary Listed
Big Data (Hadoop) Lead / Anchor," Job Description. Title: Big Data (Hadoop) Anchor / Lead. Description: STG is a fast-growing Digital Transformation services company providing Fortune0 companies with Digital Transformation, Mobility, Analytics and Cloud Integration services in both information technology and engineering product lines. STG has a% repeat business rate from existing clients and have achieved industry awards and recognition for our services. Crain’s Detroit Business. named STG to Michigan’s Fastest Growing Companies list in both20 and19, Top IT Services Company’s List in20,19,18, and Top Minority Business Enterprise List in20,19, and19. STG puts company CULTURE at the forefront of every business decision and employees are EMPOWERED and MEASURED for RESULTS. Both TEAMWORK and INDIVIDUAL Performance is recognized and rewarded. This is a full-time position that includes responsibilities of a Big Data (Hadoop) Anchor / Lead. The right person for this position will have high energy, a positive attitude, and a high attention to detail, and an unwavering commitment to success. Skills Required: experience in Hadoop/Big Data technologies. (Hadoop, Spark, Sqoop, Hive, Impala, HDFS, MapReduce, Hbase, Oozie). Experience in Shell scripting and Python will be big advantage. Expected to be well versed with different scheduling tools in the Big Data /Hadoop eco system. Experience in working with very large data sets and complex data algorithms in batch mode and live streaming data. Experience in architecting complex data models in Hadoop ecosystem for optimal batch processing, adhoc querying and visualizations. Good experience in Data migration, RDBMS to Hadoop Migration projects. Strong communication and Analytical skills. Experience Preferred: Experience working with Semi-structured and unstructured data. Experience working with visualization tools in Hadoop ecosystem. Cloud Development experience using Google Cloud Platform. Experience in Automotive domain will be an added advantage. Experience in data warehouse concepts. Big Data (Hadoop) Anchor / Lead position is based at our corporate office located in Dearborn, Michigan. A great opportunity to experience the corporate environment leading personal career growth. Resume Submittal Instructions: Interested/qualified candidates should email their word formatted resumes to Ms. Shweta Huria at. and/or contact at In the subject line of the email please include: First and Last Name (Hadoop Lead / Anchor). For more information about STG, please visit us at www. stgit.com.  ",Depends on Experience
Senior Software Engineer-Data Lake/ Big Data," Job Description. Job Description. Senior Software Engineer-Data Lake/ Big Data Irvine, CA Direct Hire Salary $150-160k Our client is in a state of growth and looking for a keen Senior Software Engineer to join the data platform team. You will be building the automation and tooling to support retrieval and transformation of external sourced datasets. Are you excited to work in the area of data platforms services and data lake location-based analytics? Successful candidate will work with a team to build, enhance, and maintain the data platform. Required Skills: Big data architecture and systems, including distributed data processing systems (such as Spark or Dask), distributed data storage systems (such as Parquet or HDFS), low-latency data lake architectures (such as Alluxio) and real-time streaming systems (such as Kafka). Data lake design strategies for metadata, ontology, governance, authorization, etc. Test automation for data quality, data flow, and API endpoints. Infrastructure management and automation (Kubernetes, Terraform, and Chef). B. S. in Computer Science (or equivalent).or mor  years' experience in software engineering.or more years of experience with big data systems and cloud architecture. Bonus Skills Cloud infrastructure management, ideally with experience in AWS, including both technical aspects, such as solutions architecture, and non-technical aspects such as financial planning. Be a part of the ConsultNet difference. As a leading national provider of IT staffing and solutions, ConsultNet delivers exceptional services to startup, midmarket and Fortune00 companies across North America. Since96, we've partnered with clients to create rewarding opportunities for our consultants, successfully building teams that have surefire results. In the past two years alone, we have placed more than500 consultants in contract, contract-to-hire, or direct placement opportunities. We understand communication is key to finding the right job that matches your skills and career goals. For us, it's not just the work that we do; it's how we do the work. Our breadth of offerings extends to multiple IT positions in major markets throughout the country, see more at www.consultnet.com.  ",No Salary Listed
Big Data Engineer," Job Description. Apex Systems is Seeking a Remote/Direct Hire Big Data Engineer for one of our healthcare clients in Orlando, FL. The Big Data Engineer must be able to work directly on w2 without sponsorship, along with having an excellent background in creating data pipelines on an AWS platform, working with large scale and complex data sets, and ability to aggregate data from multiple sources. If interested in applying to the Big Data Engineer opportunity, please send an updated resume to Professional Recruiter Matt Miller at What are the topMUST HAVES: AWS, Redshift, S3, Lambda, and Python (or Spark). Big Data exposure working with complex data sets. years of data engineering experience having worked with large scale data (100's of terabytes of data). Strong SQL and fundamental understanding of data systems. NICE TO HAVES (OR WHAT GETS THE WIN)? comfortable with healthcare data great communication (working with data science and business teams) Hadoop, Snowflake, BigQuery EEO Employer Apex Systems is an equal opportunity employer. We do not discriminate or allow discrimination on the basis of race, color, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or related medical conditions), age, sexual orientation, gender identity, national origin, ancestry, citizenship, genetic information, registered domestic partner status, marital status, disability, status as a crime victim, protected veteran status, political affiliation, union membership, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at. or.",No Salary Listed
